 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
38.6036,10.6626,37.937061813772765,7.142637740917877,53.8796,10.078,53.04826166149618,9.428320680451815,110.094,7.5956,109.12800154316878,14.552254642980639,200.1133250184377,31.12321306435033,202.51912808765456,202.5772,21.0,87,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
28.7267,8.72782,28.394054164727763,4.359011468269608,49.2788,8.57392,48.728077102388724,7.346742907143221,104.404,7.2869,103.56077780304966,13.242375799960383,180.68290907016615,24.948130175373212,182.39715685641949,182.40949999999998,22.0,88,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
26.9324,8.85252,26.61157404125691,4.144670892447486,46.8045,8.65542,46.27145659651743,7.0436868674440065,99.9142,7.15723,99.13566688553199,12.448570713171687,172.01869752330634,23.63692847306318,173.63506755622686,173.65109999999999,22.0,89,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
25.6821,9.33741,25.34181192978602,4.166872751279428,45.0459,8.80256,44.51532889334619,6.89337365353265,95.7651,6.69913,95.11125621382718,11.171540602697615,164.96839703695937,22.23178700750969,166.45967792378772,166.49310000000003,22.0,90,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
24.6212,8.34902,24.36026258906365,3.57506587797567,43.4439,7.75002,43.047076914498405,5.858465355983463,88.1502,6.5726,87.57084314854815,10.089855811277827,154.9781826521102,19.52338704523696,156.20307212045785,156.2153,22.0,91,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
23.7114,8.33694,23.460830098701148,3.438014112809642,42.4539,8.60669,41.97582298880719,6.35325976348564,85.56,6.40902,85.02528066787613,9.550667377146492,150.46193375538445,19.341941253441775,151.70004680573203,151.7253,23.0,92,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
22.7754,8.80867,22.506769174619414,3.487719380971101,41.0561,8.68898,40.584897552153606,6.202373569142413,67.5411,7.02165,67.03454382843523,8.256520025022377,130.12621055520825,17.946612975135892,131.35795214123013,131.3726,23.0,93,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
21.8829,7.86156,21.677232524565103,2.9931425769476365,39.7892,6.97028,39.49512730097681,4.828597738436705,66.513,7.23974,65.98272725737341,8.382056590066263,127.15508708291533,16.203796905450602,128.18338115846714,128.1851,23.0,94,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
20.9831,7.88195,20.78486664277999,2.8774649001945733,38.703,7.69639,38.35434943259182,5.18325077558899,64.1759,7.09828,63.68403330690297,7.9303242414968915,122.82324938227478,15.991039917280453,123.85985607313016,123.862,23.0,95,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
20.0795,8.28381,19.870001342407008,2.892985811016659,37.5724,8.06544,37.20075137417308,5.271559442608949,69.3408,6.06508,68.9526665437507,7.3264125700321046,126.02341926033078,15.490957823657713,126.9719338135773,126.9927,24.0,96,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
