Unnamed: 0,Values,Differentiator
311,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
312,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
313,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
314,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
315,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
316,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
317,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
318,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
319,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
320,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
321,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
322,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
323,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
324,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
325,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
326,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
327,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
328,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
329,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
330,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
331,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
332,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
333,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
334,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
335,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
336,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
337,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
338,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
339,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
340,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
341,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
342,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
343,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
344,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
345,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
346,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
347,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
348,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
349,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
350,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
351,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
352,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
353,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
354,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
355,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
356,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
357,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
358,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
359,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
360,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
361,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
362,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
363,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
364,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
365,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
366,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
367,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
368,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
369,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
370,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
371,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
372,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
373,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
374,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
375,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
376,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
377,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
378,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
379,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
380,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
381,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
382,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
383,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
384,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
385,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
386,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
387,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
388,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
389,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
390,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
391,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
392,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
393,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
394,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
395,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
396,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
397,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
398,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
399,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
400,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
401,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
402,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
403,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
404,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
405,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
406,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
407,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
408,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
409,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
410,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
411,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
412,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
413,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
414,0.0,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
415,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
416,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
417,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
418,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
419,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
420,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
421,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
422,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
423,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
424,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
425,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
426,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
427,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
428,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
429,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
430,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
431,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
432,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
433,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
434,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
435,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
436,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
437,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
438,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
439,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
440,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
441,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
442,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
443,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
444,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
445,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
446,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
447,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
448,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
449,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
450,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
451,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
452,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
453,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
454,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
455,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
456,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
457,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
458,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
459,0.0257599999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
460,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
461,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
462,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
463,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
464,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
465,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
466,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
467,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
468,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
469,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
470,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
471,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
472,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
473,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
474,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
475,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
476,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
477,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
478,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
479,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
480,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
481,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
482,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
483,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
484,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
485,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
486,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
487,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
488,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
489,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
490,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
491,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
492,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
493,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
494,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
495,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
496,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
497,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
498,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
499,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
500,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
501,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
502,0.0515199999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
503,0.05796,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
504,0.05796,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
505,0.05796,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
506,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
507,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
508,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
509,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
510,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
511,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
512,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
513,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
514,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
515,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
516,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
517,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
518,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
519,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
520,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
521,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
522,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
523,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
524,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
525,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
526,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
527,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
528,0.07728,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
529,0.1030399999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
530,0.1030399999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
531,0.1030399999999999,Weekday - Level 1 - Diversified (75th percentile) of 100 EVs.csv_pif
