Source_File,State,Matched_Buildings,Tolerance
com_14295.parquet,VT,"[325611, 325846, 325989, 326050]",45.0
com_14300.parquet,VT,[325873],15.0
com_14309.parquet,VT,[325600],20.0
com_14314.parquet,VT,"[325565, 325617, 326033]",35.0
com_14316.parquet,VT,"[325684, 325778, 325796]",45.0
com_14323.parquet,VT,[325817],20.0
com_14325.parquet,VT,"[325571, 325619, 325803, 325816, 325829, 325908, 325993]",15.0
com_14328.parquet,VT,[325725],25.0
com_14330.parquet,VT,"[325778, 325796]",40.0
com_14337.parquet,VT,[325670],35.0
com_14339.parquet,VT,[325549],15.0
com_14340.parquet,VT,[326005],10.0
com_14342.parquet,VT,[325549],15.0
