case,topology,donor, S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva,season,design
TX_AUS_urban__TX,TX_AUS_urban,TX,1191.26,16.3639,1143.0040554550903,335.6219849968364,899.151,14.2466,871.4980740853572,221.27726423316307,956.446,14.1131,927.5769115480726,233.21668910894672,2942.07904108852,790.1159383389462,3046.327671152528,3046.857,12.0,50,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1171.19,16.5235,1122.8235594120608,333.0964883171696,908.798,14.5346,879.7130681841791,228.0761330564375,974.735,14.339,944.369450984606,241.4014504348184,2946.906078580846,802.5740718084255,3054.239770665672,3054.7230000000004,12.0,51,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1231.42,17.1549,1176.635147291872,363.2147389044595,911.274,14.8065,881.014602782095,232.8810270518132,1016.91,14.8415,982.9839631592135,260.4774006930459,3040.6337132331805,856.5731666493186,3158.982584294165,3159.604,13.0,52,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1176.68,16.4049,1128.7771511286912,332.32208095429905,909.123,14.617,879.6986317228674,229.42307310712025,1023.58,14.9261,989.0432307332098,263.64655154356734,2997.5190135847683,825.3917056049866,3109.082132154715,3109.383,13.0,53,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1227.8,16.6096,1176.5696686402594,350.9653185654538,945.227,14.9459,913.2497613085492,243.78054680158127,1045.84,15.0005,1010.2015039701976,270.6921258115038,3100.020933919006,865.4379911785388,3218.55755072225,3218.867,13.0,54,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1215.47,16.6455,1164.536215951168,348.17053671747465,948.212,15.0502,915.6870861459932,246.21770287585008,1067.23,15.1913,1029.9370298278495,279.659770952827,3110.1603319250107,874.0480105461517,3230.6434676422555,3230.912,13.0,55,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1292.01,16.7876,1236.9471534959123,373.16427958522513,1004.36,15.3014,968.7564127664456,265.0472077270164,1097.51,15.0678,1059.7763779778095,285.31075826234644,3265.4799442401672,923.522245574588,3393.560461271597,3393.88,14.0,56,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1251.55,16.191,1201.9103951839477,348.98252742618394,969.396,14.5429,938.3364532087362,243.4200184776292,1103.49,14.9265,1066.254990886231,284.2366522991064,3206.5018392789148,876.6391982029195,3324.1766392785025,3324.436,14.0,57,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1216.59,15.8291,1170.4563972004064,331.8479325725032,959.262,14.2286,929.8345090369718,235.7782230147081,1137.92,14.9378,1099.4653928575865,293.3219669723252,3199.756299094965,860.9481225595364,3313.558818451348,3313.772,14.0,58,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1262.58,16.014,1213.584719913586,348.31075779002674,983.395,14.4905,952.1123609496444,246.06458126250897,1163.69,14.979,1124.148539409689,300.7731328477714,3289.8456202729194,895.1484719003072,3409.45376739066,3409.665,14.0,59,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1298.17,16.3894,1245.4204103459683,366.29680642025744,1001.5,14.775,968.3851579382724,255.40641316315296,1171.56,14.8722,1132.3135914771944,300.69713027565945,3346.119159761435,922.4003498590698,3470.927230113404,3471.23,15.0,60,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1297.37,16.1702,1246.044306041336,361.3066623824772,1004.77,14.4875,972.820566473911,251.36208613348785,1191.83,14.8658,1151.9387233481496,305.77103615456303,3370.8035958633964,918.439784670528,3493.686952196955,3493.97,15.0,61,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1382.55,16.3839,1326.4091710416255,389.97847822241135,1082.37,15.1898,1044.5554071178435,283.5997502835209,1226.78,15.0408,1184.7520848148915,318.35776404348604,3555.7166629743606,991.9359925494182,3691.484525318848,3691.7,15.0,62,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1394.0,16.3993,1337.2884889446032,393.5676528073158,1103.09,15.3894,1063.538175167101,292.7355428748491,1221.94,14.9947,1180.3326540751398,316.15216166260325,3581.159318186844,1002.455357344768,3718.819544654686,3719.03,15.0,63,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1445.97,16.7811,1384.3930603740205,417.4746642471309,1101.49,15.4806,1061.5289156867152,294.000988537431,1243.33,15.3821,1198.79183137104,329.79938438097145,3644.713807431776,1041.2750371655334,3790.5398614323935,3790.79,16.0,64,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1409.37,16.2246,1353.2401655030185,393.7827464089344,1077.72,15.2122,1039.957385909216,282.7879663155249,1175.45,14.6411,1137.280910469629,297.1108096003441,3530.478461881863,973.6815223248034,3662.285335241981,3662.54,16.0,65,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1465.16,16.4409,1405.2528069366747,414.6786396676311,1089.69,15.0498,1052.314180765722,282.94727611229484,1221.48,14.5846,1182.120111817679,307.5799597440629,3639.687099520075,1005.2058755239888,3775.945051851365,3776.33,16.0,66,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1425.48,16.0741,1369.7500231889342,394.6873501569496,1077.16,14.6567,1042.1084040243063,272.55043544619906,1213.69,14.2337,1176.430807265634,298.4191210635286,3588.2892344788747,965.6569066666772,3715.953833360965,3716.33,16.0,67,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1439.01,15.8947,1383.991823179429,394.1020343419706,1092.96,14.4877,1058.205367738642,273.4281647693329,1263.48,14.4053,1223.7563815574983,314.3279004436271,3665.9535724755697,981.8580995549306,3795.162832238956,3795.45,17.0,68,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1447.37,15.8513,1392.332048857761,395.33704939399377,1097.94,14.5508,1062.7238667013685,275.84456989995743,1267.96,14.947,1225.0583539879226,327.03912751290454,3680.114269547052,998.2207468068556,3813.093979471194,3813.27,17.0,69,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1482.79,16.2832,1423.311655062208,415.7524704245043,1174.82,15.185,1133.8012799632563,307.7282729189527,1363.78,15.972,1311.1330227914,375.2680174833532,3868.245957816864,1098.7487608268102,4021.265426403106,4021.39,17.0,70,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1538.76,16.3156,1476.7923481344706,432.280809302792,1227.93,15.6993,1182.122135647791,332.2639633055404,1397.26,16.0426,1342.8457926962742,386.13557805246967,4001.760276478536,1150.680350660802,4163.910491328847,4163.95,17.0,71,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1546.39,16.7879,1480.4836550818222,446.6432347361464,1261.96,15.9796,1213.197581541187,347.4113840141325,1402.8,16.2575,1346.706540286677,392.7204277206475,4040.387776909686,1186.7750464709263,4211.076869249392,4211.150000000001,18.0,72,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1591.79,17.2921,1519.843945721894,473.14879768684193,1242.62,16.1514,1193.5737747027945,345.6676275582116,1408.22,16.5011,1350.221448181576,399.98201118356246,4063.639168606264,1218.798436428616,4242.479572286925,4242.63,18.0,73,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1462.75,16.5004,1402.510666801879,415.453236847359,1164.51,15.3484,1122.9767847572082,308.2315379651518,1330.25,15.8458,1279.7005478612955,363.22385701313664,3805.187999420383,1086.9086318256475,3957.376161659389,3957.51,18.0,74,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1469.83,16.2517,1411.097873302242,411.3429479909555,1159.3,14.852,1120.5691262711516,297.1553856956117,1286.05,15.5632,1238.8970928250533,345.0486862598249,3770.564092398447,1053.547019946392,3914.985938432276,3915.18,18.0,75,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1382.19,15.663,1330.8641598993252,373.1618737163049,1105.56,14.1224,1072.1463273068598,269.7501926642717,1223.94,15.0718,1181.837357213485,318.2602468022761,3584.84784441967,961.1723131828526,3711.466864094253,3711.69,19.0,76,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1367.6,15.5119,1317.785072311473,365.7489073025995,1081.51,14.3359,1047.832620274312,267.7884986123743,1214.33,15.1932,1171.886258075206,318.2451052797064,3537.503950660991,951.7825111946802,3663.307815289096,3663.44,19.0,77,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1379.58,15.3912,1330.1029903136343,366.151623728105,1096.61,14.234,1062.9436462886497,269.6373433235653,1226.55,15.2082,1183.59494444424,321.75753291265187,3576.641581046524,957.5464999643222,3702.601828291141,3702.74,19.0,78,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1332.38,15.1933,1285.80951839401,349.1852614406345,1054.48,13.6717,1024.602345242334,249.2350387162872,1156.79,14.7537,1118.650050008211,294.5932275471161,3429.061913644555,893.0135277040379,3543.436011595252,3543.65,19.0,79,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1291.59,15.0883,1247.0634766594867,336.2103705746651,1054.86,13.797,1024.4238798623685,251.56576469728827,1125.95,14.6939,1089.1255391372413,285.6028054816928,3360.6128956590965,873.378940753646,3472.248523453092,3472.4,20.0,80,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1246.33,14.8138,1204.904277892939,318.6599284743771,1037.94,13.8387,1007.8116562283428,248.26419228371387,1115.89,14.7465,1079.1342459172092,284.04184795324926,3291.850180038491,850.9659687113403,3400.061865278965,3400.16,20.0,81,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1241.93,14.4914,1202.41825920765,310.773960981362,994.459,13.1638,968.3275836763976,226.4738249167641,1061.5,13.8436,1030.666061218668,253.9876379905074,3201.411904102715,791.2354238886335,3297.740389379794,3297.889,20.0,82,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1160.74,13.7826,1127.3184355981175,276.5329860262842,935.644,12.5135,913.4177605349208,202.7256507582844,1043.57,13.4424,1014.9804751148752,242.59633145532544,3055.716671247914,721.854968239894,3139.821486982189,3139.954,20.0,83,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1194.46,14.4191,1156.834754358718,297.4357791319068,955.47,12.9495,931.1704450966552,214.1133416639351,1053.5,14.0323,1022.0627074293268,255.4409365826748,3110.0679068847003,766.9900573785167,3203.24774776346,3203.4300000000003,21.0,84,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1116.1,13.8785,1083.5171991543905,267.7119518001101,916.151,12.5985,894.0923491775652,199.82874153420167,1030.89,13.9268,1000.5859669901428,248.11673615941595,2978.1955153220983,715.6574294937277,3062.974711595613,3063.141,21.0,85,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1161.09,14.7345,1122.9072998894255,295.31201119331274,917.607,13.1161,893.6686890492856,208.2279536035716,1044.11,14.1528,1012.4182377766792,255.2939558962624,3028.9942267153906,758.8339206931468,3122.600670061688,3122.807,21.0,86,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1089.41,13.9052,1057.4844860822352,261.8028070808087,862.71,12.4732,842.3475762728275,186.330633142522,971.266,13.4519,944.6198572146408,225.94461292934497,2844.4519195697035,674.0780531526757,2923.232447905208,2923.386,21.0,87,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,1024.46,13.5746,995.8418602605916,240.4522425612304,850.129,12.2368,830.8140374567229,180.18699122261629,954.615,13.5828,927.9158939527056,224.1916411799316,2754.57179167002,644.8308749637783,2829.0409351528897,2829.204,22.0,88,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,999.208,13.527,971.4897741358476,233.7183048318628,800.171,11.972,782.7665515931835,165.98239348773137,903.699,13.0279,880.4381583105707,203.7167935926992,2634.694484039602,603.4174919122934,2702.910966675452,2703.078,22.0,89,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,994.28,13.8464,965.3870079556856,237.9509261809445,816.256,12.8992,795.6572176484699,182.21813724186543,865.307,13.1778,842.5211366994988,197.2671753323,2603.565362303654,617.4362387551099,2675.776542373338,2675.843,22.0,90,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,973.196,13.6758,945.6049850053153,230.0905620600243,825.075,13.21,803.2427178996475,188.5467893287696,840.839,12.6871,820.3090893016349,184.6705767850482,2569.156792206598,603.307928173842,2639.0428338961665,2639.11,22.0,91,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,918.456,13.1789,894.266560372371,209.40091436230267,794.405,13.0709,773.8227257190277,179.65993762042277,819.331,12.4942,799.9275312423061,177.25471029450617,2468.0168173337047,566.3155622772316,2532.1572476288607,2532.192,23.0,92,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,952.943,13.608,926.1921356901132,224.20635368960137,749.616,12.5348,731.7484282296107,162.69107301721948,810.377,12.6127,790.8212942544797,176.95356080811024,2448.761858174204,563.8509875149311,2512.8395440557565,2512.936,23.0,93,900.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,835.97,13.0185,814.4833811503513,188.31532792072892,705.375,12.2061,689.4288624955432,149.13662924681293,731.128,11.6378,716.0977472318791,147.48616475258902,2220.009990877774,484.9381219201309,2272.357661480374,2272.473,23.0,94,1800.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,795.96,12.7156,776.4388023835972,175.20019335926892,676.754,12.1871,661.5022987997041,142.86596935137126,715.773,11.3829,701.6938324526106,141.268372351944,2139.634933635912,459.3345350625842,2188.384304535269,2188.487,23.0,95,2700.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,790.647,12.7436,771.1709660127949,174.40762537197986,642.355,11.6349,629.1562667262942,129.5466636545774,701.618,11.4283,687.7073191678843,139.0196428096466,2088.0345519069733,442.9739318362039,2134.505608857419,2134.62,24.0,96,0.0,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,,,,,,,,,,,,,,,,,,0,,p2uhs0_1247_circuit_1_fire_baseline,p2uhs0_1247,circuit_1,fire_baseline,summary,1025.0,94.0,1.0,1.0,100.0,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,759.232,12.2421,741.9673319077957,160.9897767115256,614.383,10.1795,604.7119385622021,108.58149957218106,633.041,10.3999,622.6412669035093,114.2749335147172,1969.3205373735072,383.84620979842384,2006.3801463575376,2006.656,0.0,1,900.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,816.629,13.496,794.078782850187,190.58281734764407,590.808,10.3265,581.2382305523233,105.90662022935211,648.243,11.0476,636.2299714284014,124.21920344783884,2011.546984830912,420.7086410248351,2055.071052984615,2055.68,0.0,2,1800.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,773.248,13.0068,753.4090545836616,174.0323704813367,582.268,9.73081,573.890749452795,98.41458995753236,617.021,10.3747,606.933377014548,111.11611182324756,1934.2331810510043,383.5630722621166,1971.897215648382,1972.537,0.0,3,2700.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,795.958,13.4269,774.2020536011446,184.82510101111924,561.498,9.83847,553.2402695389056,95.94377605931024,602.258,10.34,592.4773124231978,108.09871797475004,1919.919635563248,388.86759504517954,1958.9051568408147,1959.714,1.0,4,0.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,718.478,12.7615,700.7301593526881,158.70690047239972,569.504,9.23212,562.1269188923108,91.36811846939518,589.094,9.79603,580.5048267791033,100.2291720117618,1843.361905024102,350.3041909535567,1876.3518164496,1877.076,1.0,5,900.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,678.262,12.1439,663.084083653087,142.68440226579074,552.689,9.02293,545.849836080035,86.67806627053298,597.641,10.0187,588.5275878489239,103.97135769877768,1797.4615075820457,333.3338262351014,1828.108123430245,1828.592,1.0,6,1800.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,651.376,12.1177,636.8623226973978,136.7372491476834,526.86,9.33762,519.8787866579423,85.48395629043941,587.168,9.85328,578.5067979733188,100.47957465404436,1735.247907328659,322.7007800921672,1764.9988933029344,1765.404,1.0,7,2700.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,646.895,12.2922,632.0646516431451,137.72224645361285,518.802,9.22679,512.0894289251563,83.18612857386331,576.194,9.78541,567.8110740818984,97.9291059183166,1711.9651546501998,318.8374809457928,1741.4023170974424,1741.891,2.0,8,0.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,631.158,11.854,617.698064012934,129.6515432946069,492.071,9.24789,485.675201612801,79.0788693606904,561.3,9.95508,552.84883753795,97.0353174516232,1656.222103163685,305.7657301069205,1684.2103006203704,1684.529,2.0,9,900.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
TX_AUS_urban__TX,TX_AUS_urban,TX,606.12,11.682,593.5651150786568,122.72696754039394,483.271,9.26411,476.9675761138456,77.79968365670237,556.507,9.7977,548.3901953355098,94.70076403536204,1618.9228865280122,295.2274152324584,1645.6216269935896,1645.898,2.0,10,1800.0,p2uhs0_1247_circuit_1_fire_mixed,p2uhs0_1247,circuit_1,fire_mixed,data,,,,,,summer,TX
