geography,urbanicity,feeder_id,load_count,smart_ds_relpath,feeder_path
AUS,P4U,p4uhs5_1247,1460,AUS/P4U/base_timeseries/opendss/p4uhs5_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs5_1247/p4uhs5_1247--p4udt10630
AUS,P4U,p4uhs5_1247,1535,AUS/P4U/base_timeseries/opendss/p4uhs5_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs5_1247/p4uhs5_1247--p4udt15124
AUS,P4U,p4uhs5_1247,1285,AUS/P4U/base_timeseries/opendss/p4uhs5_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs5_1247/p4uhs5_1247--p4udt20411
AUS,P4U,p4uhs5_1247,1161,AUS/P4U/base_timeseries/opendss/p4uhs5_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs5_1247/p4uhs5_1247--p4udt3570
AUS,P4U,p4uhs6_1247,1693,AUS/P4U/base_timeseries/opendss/p4uhs6_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs6_1247/p4uhs6_1247--p4udt1281
AUS,P4U,p4uhs6_1247,793,AUS/P4U/base_timeseries/opendss/p4uhs6_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs6_1247/p4uhs6_1247--p4udt18805
AUS,P4U,p4uhs6_1247,1148,AUS/P4U/base_timeseries/opendss/p4uhs6_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs6_1247/p4uhs6_1247--p4udt22626
AUS,P4U,p4uhs7_1247,1330,AUS/P4U/base_timeseries/opendss/p4uhs7_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs7_1247/p4uhs7_1247--p4udt10974
AUS,P4U,p4uhs7_1247,526,AUS/P4U/base_timeseries/opendss/p4uhs7_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs7_1247/p4uhs7_1247--p4udt22221
AUS,P4U,p4uhs7_1247,1257,AUS/P4U/base_timeseries/opendss/p4uhs7_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs7_1247/p4uhs7_1247--p4udt5694
AUS,P4U,p4uhs7_1247,713,AUS/P4U/base_timeseries/opendss/p4uhs7_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs7_1247/p4uhs7_1247--p4udt8751
AUS,P4U,p4uhs8_1247,2344,AUS/P4U/base_timeseries/opendss/p4uhs8_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs8_1247/p4uhs8_1247--p4udt14683
AUS,P4U,p4uhs8_1247,3381,AUS/P4U/base_timeseries/opendss/p4uhs8_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs8_1247/p4uhs8_1247--p4udt1728
AUS,P4U,p4uhs9_1247,645,AUS/P4U/base_timeseries/opendss/p4uhs9_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs9_1247/p4uhs9_1247--p4udt18371
AUS,P4U,p4uhs9_1247,1447,AUS/P4U/base_timeseries/opendss/p4uhs9_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs9_1247/p4uhs9_1247--p4udt18569
AUS,P4U,p4uhs9_1247,667,AUS/P4U/base_timeseries/opendss/p4uhs9_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs9_1247/p4uhs9_1247--p4udt20209
AUS,P4U,p4uhs9_1247,2961,AUS/P4U/base_timeseries/opendss/p4uhs9_1247,D:/lvg/AUS/P4U/base_timeseries/opendss/p4uhs9_1247/p4uhs9_1247--p4udt6157
AUS,P4U,p4uhs0_1247,1517,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt18706
AUS,P4U,p4uhs0_1247,940,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt18708
AUS,P4U,p4uhs0_1247,791,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt19058
AUS,P4U,p4uhs0_1247,1230,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt7046
AUS,P4U,p4uhs0_1247,1361,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs0_1247/p4uhs0_1247--p4udt7051
AUS,P4U,p4uhs10_1247,1319,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt11491
AUS,P4U,p4uhs10_1247,496,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt12947
AUS,P4U,p4uhs10_1247,1050,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt14276
AUS,P4U,p4uhs10_1247,27,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt21162
AUS,P4U,p4uhs10_1247,1427,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs10_1247/p4uhs10_1247--p4udt21933
AUS,P4U,p4uhs11_1247,835,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs11_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs11_1247/p4uhs11_1247--p4udt10412
AUS,P4U,p4uhs11_1247,36,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs11_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs11_1247/p4uhs11_1247--p4udt11208
AUS,P4U,p4uhs11_1247,5,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs11_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs11_1247/p4uhs11_1247--p4udt20593
AUS,P4U,p4uhs11_1247,532,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs11_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs11_1247/p4uhs11_1247--p4udt9291
AUS,P4U,p4uhs12_1247,930,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs12_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs12_1247/p4uhs12_1247--p4udt20601
AUS,P4U,p4uhs12_1247,1302,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs12_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs12_1247/p4uhs12_1247--p4udt22081
AUS,P4U,p4uhs12_1247,1146,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs12_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs12_1247/p4uhs12_1247--p4udt5377
AUS,P4U,p4uhs13_1247,2484,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs13_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs13_1247/p4uhs13_1247--p4udt1395
AUS,P4U,p4uhs13_1247,2317,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs13_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs13_1247/p4uhs13_1247--p4udt23237
AUS,P4U,p4uhs14_1247,790,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs14_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs14_1247/p4uhs14_1247--p4udt19383
AUS,P4U,p4uhs14_1247,2364,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs14_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs14_1247/p4uhs14_1247--p4udt9634
AUS,P4U,p4uhs15_1247,1806,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs15_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs15_1247/p4uhs15_1247--p4udt11307
AUS,P4U,p4uhs15_1247,671,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs15_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs15_1247/p4uhs15_1247--p4udt15003
AUS,P4U,p4uhs15_1247,27,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs15_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs15_1247/p4uhs15_1247--p4udt20507
AUS,P4U,p4uhs16_1247,346,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt17342
AUS,P4U,p4uhs16_1247,781,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt20685
AUS,P4U,p4uhs16_1247,736,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt23451
AUS,P4U,p4uhs16_1247,160,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt2769
AUS,P4U,p4uhs16_1247,59,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs16_1247/p4uhs16_1247--p4udt6223
AUS,P4U,p4uhs17_1247,831,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt13269
AUS,P4U,p4uhs17_1247,598,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt13480
AUS,P4U,p4uhs17_1247,772,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt17331
AUS,P4U,p4uhs17_1247,370,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt3392
AUS,P4U,p4uhs17_1247,811,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt4433
AUS,P4U,p4uhs17_1247,1465,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs17_1247/p4uhs17_1247--p4udt7683
AUS,P4U,p4uhs18_1247,1123,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs18_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs18_1247/p4uhs18_1247--p4udt18560
AUS,P4U,p4uhs18_1247,718,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs18_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs18_1247/p4uhs18_1247--p4udt2247
AUS,P4U,p4uhs18_1247,583,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs18_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs18_1247/p4uhs18_1247--p4udt2248
AUS,P4U,p4uhs19_1247,553,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt10279
AUS,P4U,p4uhs19_1247,717,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt18907
AUS,P4U,p4uhs19_1247,30,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt21543
AUS,P4U,p4uhs19_1247,716,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt22137
AUS,P4U,p4uhs19_1247,1250,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs19_1247/p4uhs19_1247--p4udt4849
AUS,P4U,p4uhs1_1247,1984,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs1_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs1_1247/p4uhs1_1247--p4udt18088
AUS,P4U,p4uhs1_1247,903,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs1_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs1_1247/p4uhs1_1247--p4udt18595
AUS,P4U,p4uhs1_1247,1393,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs1_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs1_1247/p4uhs1_1247--p4udt22748
AUS,P4U,p4uhs1_1247,1236,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs1_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs1_1247/p4uhs1_1247--p4udt5565
AUS,P4U,p4uhs20_1247,2095,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt13530
AUS,P4U,p4uhs20_1247,2917,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt1954
AUS,P4U,p4uhs20_1247,334,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt19742
AUS,P4U,p4uhs20_1247,399,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt7428
AUS,P4U,p4uhs20_1247,1270,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt8037
AUS,P4U,p4uhs20_1247,450,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs20_1247/p4uhs20_1247--p4udt9759
AUS,P4U,p4uhs2_1247,1363,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs2_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs2_1247/p4uhs2_1247--p4udt15941
AUS,P4U,p4uhs2_1247,1,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs2_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs2_1247/p4uhs2_1247--p4udt19190
AUS,P4U,p4uhs2_1247,1719,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs2_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs2_1247/p4uhs2_1247--p4udt19679
AUS,P4U,p4uhs2_1247,1516,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs2_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs2_1247/p4uhs2_1247--p4udt22231
AUS,P4U,p4uhs3_1247,539,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt13996
AUS,P4U,p4uhs3_1247,854,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt16430
AUS,P4U,p4uhs3_1247,1278,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt17537
AUS,P4U,p4uhs3_1247,267,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt17903
AUS,P4U,p4uhs3_1247,486,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs3_1247/p4uhs3_1247--p4udt2390
AUS,P4U,p4uhs4_1247,663,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs4_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs4_1247/p4uhs4_1247--p4udt17398
AUS,P4U,p4uhs4_1247,890,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs4_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs4_1247/p4uhs4_1247--p4udt19484
AUS,P4U,p4uhs4_1247,927,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs4_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs4_1247/p4uhs4_1247--p4udt5981
AUS,P4U,p4uhs4_1247,794,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs4_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs4_1247/p4uhs4_1247--p4udt8999
AUS,P4U,p4uhs5_1247,1460,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs5_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs5_1247/p4uhs5_1247--p4udt10630
AUS,P4U,p4uhs5_1247,1535,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs5_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs5_1247/p4uhs5_1247--p4udt15124
AUS,P4U,p4uhs5_1247,1285,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs5_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs5_1247/p4uhs5_1247--p4udt20411
AUS,P4U,p4uhs5_1247,1161,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs5_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs5_1247/p4uhs5_1247--p4udt3570
AUS,P4U,p4uhs6_1247,1693,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs6_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs6_1247/p4uhs6_1247--p4udt1281
AUS,P4U,p4uhs6_1247,793,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs6_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs6_1247/p4uhs6_1247--p4udt18805
AUS,P4U,p4uhs6_1247,1148,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs6_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs6_1247/p4uhs6_1247--p4udt22626
AUS,P4U,p4uhs7_1247,1330,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs7_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs7_1247/p4uhs7_1247--p4udt10974
AUS,P4U,p4uhs7_1247,526,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs7_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs7_1247/p4uhs7_1247--p4udt22221
AUS,P4U,p4uhs7_1247,1257,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs7_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs7_1247/p4uhs7_1247--p4udt5694
AUS,P4U,p4uhs7_1247,713,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs7_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs7_1247/p4uhs7_1247--p4udt8751
AUS,P4U,p4uhs8_1247,2344,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs8_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs8_1247/p4uhs8_1247--p4udt14683
AUS,P4U,p4uhs8_1247,3381,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs8_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs8_1247/p4uhs8_1247--p4udt1728
AUS,P4U,p4uhs9_1247,645,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs9_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs9_1247/p4uhs9_1247--p4udt18371
AUS,P4U,p4uhs9_1247,1447,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs9_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs9_1247/p4uhs9_1247--p4udt18569
AUS,P4U,p4uhs9_1247,667,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs9_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs9_1247/p4uhs9_1247--p4udt20209
AUS,P4U,p4uhs9_1247,2961,AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs9_1247,D:/lvg/AUS/P4U/solar_high_batteries_high_timeseries/opendss/p4uhs9_1247/p4uhs9_1247--p4udt6157
AUS,P5U,p5uhs0_1247,3882,AUS/P5U/base_timeseries/opendss/p5uhs0_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs0_1247/p5uhs0_1247--p5udt119
AUS,P5U,p5uhs0_1247,1521,AUS/P5U/base_timeseries/opendss/p5uhs0_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs0_1247/p5uhs0_1247--p5udt3610
AUS,P5U,p5uhs10_1247,2288,AUS/P5U/base_timeseries/opendss/p5uhs10_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs10_1247/p5uhs10_1247--p5udt14571
AUS,P5U,p5uhs11_1247,446,AUS/P5U/base_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt19826
AUS,P5U,p5uhs11_1247,1531,AUS/P5U/base_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt24796
AUS,P5U,p5uhs11_1247,639,AUS/P5U/base_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt27144
AUS,P5U,p5uhs11_1247,708,AUS/P5U/base_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt31727
AUS,P5U,p5uhs11_1247,47,AUS/P5U/base_timeseries/opendss/p5uhs11_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs11_1247/p5uhs11_1247--p5udt9720
AUS,P5U,p5uhs12_1247,2514,AUS/P5U/base_timeseries/opendss/p5uhs12_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs12_1247/p5uhs12_1247--p5udt10697
AUS,P5U,p5uhs12_1247,765,AUS/P5U/base_timeseries/opendss/p5uhs12_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs12_1247/p5uhs12_1247--p5udt23739
AUS,P5U,p5uhs12_1247,1082,AUS/P5U/base_timeseries/opendss/p5uhs12_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs12_1247/p5uhs12_1247--p5udt26455
AUS,P5U,p5uhs13_1247,2772,AUS/P5U/base_timeseries/opendss/p5uhs13_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs13_1247/p5uhs13_1247--p5udt27754
AUS,P5U,p5uhs14_1247,2472,AUS/P5U/base_timeseries/opendss/p5uhs14_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs14_1247/p5uhs14_1247--p5udt12053
AUS,P5U,p5uhs14_1247,1284,AUS/P5U/base_timeseries/opendss/p5uhs14_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs14_1247/p5uhs14_1247--p5udt30754
AUS,P5U,p5uhs15_1247,1406,AUS/P5U/base_timeseries/opendss/p5uhs15_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs15_1247/p5uhs15_1247--p5udt17500
AUS,P5U,p5uhs15_1247,2564,AUS/P5U/base_timeseries/opendss/p5uhs15_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs15_1247/p5uhs15_1247--p5udt31571
AUS,P5U,p5uhs16_1247,3591,AUS/P5U/base_timeseries/opendss/p5uhs16_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs16_1247/p5uhs16_1247--p5udt385
AUS,P5U,p5uhs16_1247,2841,AUS/P5U/base_timeseries/opendss/p5uhs16_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs16_1247/p5uhs16_1247--p5udt746
AUS,P5U,p5uhs17_1247,684,AUS/P5U/base_timeseries/opendss/p5uhs17_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs17_1247/p5uhs17_1247--p5udt16311
AUS,P5U,p5uhs17_1247,4088,AUS/P5U/base_timeseries/opendss/p5uhs17_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs17_1247/p5uhs17_1247--p5udt20156
AUS,P5U,p5uhs17_1247,2389,AUS/P5U/base_timeseries/opendss/p5uhs17_1247,D:/lvg/AUS/P5U/base_timeseries/opendss/p5uhs17_1247/p5uhs17_1247--p5udt28507
