Source_File,State,Matched_Buildings,Tolerance
com_13723.parquet,WA,"[335281, 335917, 336003, 337956, 339527, 339651]",15
com_13730.parquet,WA,"[333622, 334080, 335221, 335480, 339859]",10
com_13732.parquet,WA,"[333513, 333744, 333918, 336368, 340087, 340274]",15
com_13734.parquet,WA,[333976],20
com_13736.parquet,WA,"[333509, 337402, 339798]",15
com_13738.parquet,WA,"[333513, 337320]",20
com_13740.parquet,WA,"[333779, 334273, 334915, 335055, 335272, 337878, 338474, 339029, 339431, 340114]",20
com_13747.parquet,WA,"[333976, 338976, 339486]",25
com_13750.parquet,WA,[334750],20
com_13755.parquet,WA,"[334425, 334654, 334891, 335480, 336192, 336197, 336499, 337351, 337835, 338001, 338127, 339074]",15
com_13759.parquet,WA,"[334425, 334654, 334891, 335221, 335412, 336192, 336785, 337184, 338706, 338870]",15
com_13760.parquet,WA,[338067],15
com_13766.parquet,WA,"[334554, 335055, 338032]",10
com_13769.parquet,WA,"[336630, 336757, 337442, 337937, 337943, 337997, 339582, 340257]",40
com_13777.parquet,WA,"[338427, 339159, 339213]",15
com_13779.parquet,WA,"[335521, 335668, 335720]",20
com_13781.parquet,WA,"[333659, 338095]",10
com_13786.parquet,WA,"[333708, 333974, 335310, 335571, 336187, 337204, 337372, 338463, 338999, 339593]",25
com_13787.parquet,WA,[339432],25
com_13788.parquet,WA,"[333950, 334596, 335043, 336120, 336602, 336625, 337234, 338506, 339050, 339901, 339909]",15
com_13791.parquet,WA,"[335779, 336199]",20
com_13793.parquet,WA,"[336999, 339786]",20
com_13795.parquet,WA,[333648],15
com_13797.parquet,WA,"[335177, 336507, 337070, 339369, 339916]",25
com_13800.parquet,WA,"[333638, 334767, 336775, 337133, 337295, 337340, 337453, 338079, 338468, 339289, 339504, 339659]",30
com_13801.parquet,WA,[340087],15
com_13802.parquet,WA,[338617],10
com_13804.parquet,WA,"[333506, 334475, 334885, 339312, 339991]",20
com_13807.parquet,WA,[334456],30
com_13809.parquet,WA,"[334544, 335885, 336483, 336987]",20
com_13810.parquet,WA,"[336199, 337943]",25
com_13811.parquet,WA,"[335226, 336173, 336800, 336974, 337402, 338823]",20
com_13815.parquet,WA,[339623],15
com_13824.parquet,WA,"[336112, 336187, 338999, 339479, 340279]",20
com_13828.parquet,WA,"[334988, 336433, 336623, 338229, 338772]",45
com_13831.parquet,WA,"[333659, 334990, 337581, 337959, 338095, 339223]",15
com_13833.parquet,WA,"[333897, 334817, 335256, 338673, 338708, 339285, 340013, 340030]",35
com_13837.parquet,WA,"[333648, 333684, 334862, 337007, 339049, 339070]",20
com_13842.parquet,WA,"[333897, 336394, 336469, 338099, 338265, 339436, 340013, 340030]",35
com_13847.parquet,WA,[333867],25
com_13849.parquet,WA,"[333892, 335869, 336197, 336424, 337467, 338127]",15
com_13852.parquet,WA,"[333758, 333964, 334859, 339320, 339959]",15
com_13853.parquet,WA,"[333665, 335133, 335464, 335780]",35
com_13854.parquet,WA,[338997],20
com_13858.parquet,WA,"[333488, 333598]",15
com_13860.parquet,WA,"[334391, 335088, 335280, 335646, 337145, 339620, 340284]",20
com_13868.parquet,WA,[338829],40
com_13875.parquet,WA,[338708],20
com_13880.parquet,WA,"[334989, 336397, 336769]",25
com_13882.parquet,WA,"[334000, 334847, 335104, 336933, 338244]",15
com_13884.parquet,WA,[335676],25
com_13886.parquet,WA,[338002],15
com_13887.parquet,WA,[340091],20
com_13891.parquet,WA,"[336083, 338019]",30
com_13893.parquet,WA,"[337937, 337943]",30
com_13894.parquet,WA,"[333659, 334053, 334990, 335124, 335510, 335792, 335900, 336454, 336684, 337302, 338067, 338278, 338870, 340003]",15
com_13898.parquet,WA,"[333647, 334428, 340234]",15
com_13899.parquet,WA,"[334073, 335345, 335376, 335635, 336073, 336602, 336625]",30
com_13904.parquet,WA,"[336177, 337060, 337682]",25
com_13905.parquet,WA,[336602],15
com_13910.parquet,WA,[336394],25
com_13922.parquet,WA,"[334891, 336499, 339214]",10
com_13925.parquet,WA,[338265],20
