bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State
275144,0,2179,89642.0,120-150%,,4,Cold,Not in a census Place,G2601250,,Single-Family Detached,1,Natural Gas,68F,Yes,6F,Night -2h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,4,100%,85%,Occupied,Natural Gas Standard,Natural Gas,14.72,0.0,50.63,0,40,0.0,558.0073176079111,0.0,0.0,0.0,8620.392458045744,0.0,0.0,0.0,0.0,21811.81439756764,0.0,6793.387406592111,31561.116617916785,0.0,0.0,0.0,0.0,40181.50907596253,27581.0,61260.0,13925.0,3.4527,2.6031,13.928,48.374,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275199,0,2678,63747.0,100-120%,,2,Cold,"MI, Grand Rapids",G2600810,,Single-Family Detached,1,Natural Gas,67F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,2,200%,85%,Occupied,Natural Gas Premium,Natural Gas,30.61,0.0,122.39,0,30,0.0,1560.017306526739,0.0,0.0,0.0,11790.835295168845,0.0,0.0,0.0,0.0,61380.51186580005,0.0,6554.241413331578,68910.9730138753,0.0,0.0,0.0,0.0,80701.80830904414,8674.0,172862.0,15456.0,11.711200000000002,11.7425,24.885,127.962,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275222,0,854,4849.0,0-30%,,1,Cold,Not in a census Place,G2600490,,10 to 19 Unit,2,Electricity,65F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,<10000,1,100%,89%,Occupied,Electric Standard,Electricity,3.55,0.0,21.68,0,30,6877.205732661367,108.43629596372222,0.0,0.0,1567.0510122108724,11212.899144789222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11212.899144789222,1897.0,22609.0,4222.0,10.4659,10.3703,3.918,17.305,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275245,0,1228,37492.0,60-80%,,3,Cold,In another census Place,G2601590,,Single-Family Detached,1,Other Fuel,65F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,35000-39999,2,100%,85%,Occupied,Electric Standard,Electricity,3.66,0.0,41.94,0,50,0.0,0.0,0.0,0.0,2764.5394049345723,7849.908614562973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7849.908614562973,2786.0,60274.0,8196.0,14.6145,15.822,4.709,45.432,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275296,0,2179,66973.0,120-150%,,4,Cold,In another census Place,G2601490,,Single-Family Detached,2,Natural Gas,72F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,100%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,65.75,0,40,0.0,1064.7271979356833,0.0,0.0,0.0,8703.917713044828,0.0,0.0,0.0,0.0,41736.25110322617,0.0,5742.14147788435,48425.59827990714,0.0,0.0,0.0,0.0,57129.51599295197,0.0,117555.0,11665.0,8.7881,9.578,0.0,62.329,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275482,0,1698,55104.0,80-100%,,3,Cold,In another census Place,G2600990,,Single-Family Detached,2,Natural Gas,65F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,15.06,0.0,57.43,0,40,0.0,642.4117858175111,0.0,0.0,0.0,7136.280558693611,0.0,0.0,0.0,0.0,25430.069829913893,0.0,4456.438693038811,29886.508522952707,0.0,0.0,0.0,0.0,37022.78908164632,20738.0,71601.0,7686.0,7.1477,6.1173,14.367,35.37,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275537,0,1228,74909.0,100-120%,,3,Cold,In another census Place,G2600450,,Single-Family Detached,2,Propane,72F,Yes,3F,Night -4h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,70000-79999,3,50%,85%,Occupied,Propane Standard,Propane,3.91,0.0,66.79,0,40,0.0,727.4023961674557,0.0,0.0,0.0,5639.859674394244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28570.9124889496,0.0,4018.297443131339,32589.20993208094,38229.06960647518,4243.0,80434.0,6530.0,5.296600000000001,5.7702,4.255,62.906,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275563,0,1228,11140.0,0-30%,,2,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,68F,Yes,12F,Night -3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,10000-14999,1,200%,85%,Occupied,Natural Gas Standard,Natural Gas,16.98,0.0,61.72,0,30,0.0,856.6467381134056,0.0,0.0,0.0,7754.074374616655,0.0,0.0,0.0,0.0,33859.67302127752,0.0,4013.608306008584,37873.28132728611,0.0,0.0,0.0,0.0,45627.355701902765,6383.0,94890.0,6702.0,5.8493,5.5789,12.707,64.111,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275600,0,1698,64407.0,120-150%,,3,Cold,Not in a census Place,G2601590,,Single-Family Detached,1,Propane,75F,Yes,3F,Night +3h,"AC, SEER 13",60% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,60000-69999,1,200%,85%,Occupied,Propane Premium,Propane,15.17,0.0,52.87,0,40,0.0,722.7132590447001,0.0,0.0,0.0,7193.722488447366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28562.12035684444,0.0,3787.357439835628,33165.09458496935,40358.81707341672,10259.0,80425.0,7519.0,45.3509,44.961400000000005,31.977,95.194,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275669,0,1228,108692.0,150%+,,3,Cold,Not in a census Place,G2600410,,Single-Family Detached,1,Electricity,68F,Yes,3F,Night -4h,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,100000-119999,2,100%,85%,Occupied,Other Fuel,Other Fuel,0.0,0.0,45.84,0,40,18367.936251973857,0.0,0.0,0.0,0.0,24010.14049492948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24010.14049492948,0.0,62671.0,8694.0,4.9141,17.429299999999998,0.0,45.837,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275713,0,2179,150186.0,150%+,,3,Cold,Not in a census Place,G2601470,,Single-Family Detached,2,Natural Gas,70F,Yes,12F,Night -1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,140000-159999,1,100%,85%,Occupied,Natural Gas Standard,Natural Gas,29.06,0.0,100.64,0,40,0.0,1100.188797426522,0.0,0.0,0.0,6873.395808749127,0.0,0.0,0.0,0.0,43472.40412292641,0.0,3029.475652370261,47126.1211547635,0.0,0.0,0.0,0.0,53999.51696351263,12330.0,121156.0,4102.0,5.8302,4.844399999999999,23.545,104.22,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275743,0,1228,38588.0,60-80%,,3,Cold,In another census Place,G2600810,,Single-Family Detached,1,Natural Gas,67F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,35000-39999,1,50%,85%,Occupied,Natural Gas Standard,Natural Gas,24.44,0.0,64.33,0,40,0.0,839.3555449732444,0.0,0.0,0.0,4842.413292455628,0.0,0.0,0.0,0.0,33020.610547374454,0.0,2387.3569376229225,35951.907391237015,0.0,0.0,0.0,0.0,40794.32068369264,16180.0,93004.0,2347.0,17.2769,17.6226,23.496,80.765,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275761,0,1228,27621.0,30-60%,,2,Cold,In another census Place,G2601630,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night +5h,"AC, SEER 15",80% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,25000-29999,2,50%,85%,Occupied,Natural Gas Premium,Natural Gas,16.91,0.0,61.14,0,30,0.0,744.1074471672723,0.0,0.0,0.0,4853.256922052,0.0,0.0,0.0,0.0,30964.130847975965,0.0,2411.6818364472165,34100.28436988892,0.0,0.0,0.0,0.0,38953.54129194092,18993.0,82816.0,4166.0,3.0476,2.274,15.774,52.267,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275768,0,1698,55558.0,60-80%,,3,Cold,In another census Place,G2600810,,Single-Family Detached,1,Natural Gas,65F,Yes,3F,Night,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,4,100%,85%,Occupied,Natural Gas Standard,Natural Gas,11.4,0.0,30.09,0,40,0.0,366.3388377152778,0.0,0.0,0.0,8652.63027576469,0.0,0.0,0.0,0.0,14426.130358157465,0.0,7444.591324514789,21870.72168267225,0.0,0.0,0.0,0.0,30523.35195843695,12251.0,40582.0,15657.0,7.6594,7.590899999999999,9.766,31.13,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
275846,0,1698,61887.0,80-100%,,4,Cold,"MI, Westland",G2601630,,Single-Family Detached,1,Natural Gas,68F,Yes,6F,Day +2h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,100%,85%,Occupied,Natural Gas Premium,Natural Gas,17.89,0.0,34.3,0,40,0.0,519.61500741535,0.0,0.0,0.0,7128.074568728789,0.0,0.0,0.0,0.0,21621.02513088552,0.0,4945.57430915625,26566.599440041773,0.0,0.0,0.0,0.0,33694.67400877056,10867.0,57762.0,11094.0,6.2256,5.5943000000000005,12.555,35.665,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276133,0,2179,108692.0,150%+,,5,Cold,In another census Place,G2600690,,Single-Family Detached,2,Propane,67F,Yes,6F,Night -3h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,100000-119999,2,100%,85%,Occupied,Electric Standard,Electricity,26.32,0.0,81.27,0,66,0.0,1075.8638986022277,0.0,0.0,2671.92894676015,9642.624350806456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42559.48773933994,0.0,0.0,42559.48773933994,52202.1120901464,4328.0,119532.0,8019.0,12.0136,11.7202,21.747,83.879,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276153,0,881,0.0,Not Available,,2,Cold,Not in a census Place,G2601450,,Single-Family Detached,1,Fuel Oil,55F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,Not Available,0,50%,85%,Vacant,Electric Standard,Electricity,10.35,0.0,33.87,0,30,0.0,276.95216131275,0.0,0.0,351.68528420666667,2525.6864827442114,10940.636120599229,0.0,0.0,10940.636120599229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13466.32260334344,4634.0,30807.0,0.0,1.9793,1.3133,7.46,24.17,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276247,0,2678,280058.0,150%+,,3,Cold,Not in a census Place,G2601250,,Single-Family Detached,2,Natural Gas,70F,Yes,6F,Night +2h,"AC, SEER 10",80% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,8.68,0.0,26.73,0,40,0.0,241.7836328920833,0.0,0.0,0.0,8211.558315155495,0.0,0.0,0.0,0.0,10904.588378968045,0.0,4601.508872774061,16319.955613610367,0.0,0.0,0.0,0.0,24531.51392876586,20160.0,35172.0,7984.0,12.2209,12.1134,11.901,28.806,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276433,0,634,27012.0,60-80%,,2,Cold,In another census Place,G2601170,,Mobile Home,1,Natural Gas,68F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,25000-29999,1,200%,94%,Occupied,Natural Gas Standard,Natural Gas,10.19,0.0,25.46,0,30,0.0,334.98023320685,0.0,0.0,0.0,6959.558703379761,0.0,0.0,0.0,0.0,13180.28523885535,0.0,4319.281432198211,17499.56667105356,0.0,0.0,0.0,0.0,24459.12537443332,14161.0,37122.0,7348.0,5.6737,7.3987,10.533,30.719,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276474,0,1228,32204.0,60-80%,,2,Cold,Not in a census Place,G2601030,,Single-Family Detached,1,Natural Gas,68F,Yes,12F,Night -1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,30000-34999,1,100%,85%,Occupied,Natural Gas Premium,Natural Gas,10.25,0.0,59.0,0,30,0.0,731.2123200796945,0.0,0.0,0.0,6553.0691290508885,0.0,0.0,0.0,0.0,28914.391783191444,0.0,2591.627473532961,32185.94413952396,0.0,0.0,0.0,0.0,38739.01326857485,1204.0,80930.0,4700.0,9.804799999999998,9.9619,7.18,66.854,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276505,0,2179,109096.0,150%+,,3,Cold,"MI, Warren",G2600990,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night -4h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,3,100%,85%,Occupied,Natural Gas Standard,Natural Gas,20.91,0.0,71.4,0,40,0.0,836.4248342715223,0.0,0.0,0.0,9305.006477968056,0.0,0.0,0.0,0.0,33119.96164016284,0.0,5332.428121783583,38452.38976194642,0.0,0.0,0.0,0.0,47757.39623991447,12162.0,93157.0,10221.0,7.5465,6.9799,18.653,58.531,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276581,0,322,74751.0,120-150%,,1,Cold,"MI, Kalamazoo",G2600770,,20 to 49 Unit,3,Natural Gas,76F,Yes,6F,Night -5h,Shared Cooling,100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,70000-79999,1,100%,89%,Occupied,Natural Gas Standard,Natural Gas,3.93,0.0,4.93,0,30,0.0,33.70317306980556,0.0,0.0,0.0,2759.5571967416445,0.0,0.0,0.0,0.0,1521.624996334178,0.0,3074.315526106612,5290.812029819128,0.0,0.0,0.0,0.0,8050.369226560772,4597.0,4918.0,4187.0,13.3003,12.9724,6.062,8.831,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276751,0,2678,280058.0,150%+,,3,Cold,Not in a census Place,G2601630,,Single-Family Detached,2,Natural Gas,70F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,100%,85%,Occupied,Natural Gas Premium,Natural Gas,36.41,0.0,88.42,0,40,0.0,930.2075767266332,0.0,0.0,0.0,9519.53450133412,0.0,0.0,0.0,0.0,42393.316442552285,0.0,3660.750737521228,46529.428455892856,0.0,0.0,0.0,0.0,56048.96295722698,23374.0,136971.0,7684.0,6.0718000000000005,4.688899999999999,27.94,75.501,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276927,0,5587,92315.0,120-150%,,5,Cold,In another census Place,G2600870,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night +5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,3,200%,85%,Occupied,Natural Gas Standard,Natural Gas,30.84,0.0,118.67,0,50,0.0,1256.981819968661,0.0,0.0,0.0,15844.301266720851,0.0,0.0,0.0,0.0,49120.176716215305,0.0,9809.381789734449,61490.99965925498,0.0,0.0,0.0,0.0,77335.30092597583,22411.0,138184.0,21885.0,6.5314,5.1933,26.007,95.247,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276957,0,1228,54746.0,80-100%,,2,Cold,Not in a census Place,G2601630,,Single-Family Detached,2,Natural Gas,72F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,3,100%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,66.8,0,30,0.0,1096.6719445844556,0.0,0.0,0.0,5652.168659341478,0.0,0.0,0.0,0.0,43350.1934866646,0.0,5505.633124255367,48855.82661091996,0.0,0.0,0.0,0.0,54507.99527026144,0.0,122070.0,11065.0,5.1455,5.320600000000001,0.0,65.222,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
276981,0,1228,17535.0,0-30%,,2,Cold,Not in a census Place,G2600390,,Mobile Home,1,Propane,70F,No,0F,,"Room AC, EER 10.7",60% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,15000-19999,5,50%,94%,Occupied,Propane Standard,Propane,9.06,0.0,34.16,0,30,0.0,371.0279748380333,0.0,0.0,0.0,7518.738305268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16623.284171238614,0.0,5248.609795714327,21871.893966952943,29390.632272221304,5317.0,53729.0,10158.0,7.6456,7.3158,7.243,35.024,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277090,0,5587,109096.0,120-150%,,5,Cold,Not in a census Place,G2600050,,Single-Family Detached,2,Propane,68F,Yes,3F,Night +5h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,100000-119999,5,100%,85%,Occupied,Electric Standard,Electricity,34.96,0.0,90.81,0,66,0.0,1145.907884373389,0.0,0.0,5334.772690344961,19109.406059509576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45089.86335920691,0.0,0.0,45089.86335920691,64199.26941871649,37856.0,126802.0,16982.0,11.492299999999998,10.5962,30.679,89.919,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277177,0,872,36175.0,60-80%,,2,Cold,Not in a census Place,G2600990,,Single-Family Attached,1,Natural Gas,70F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,35000-39999,1,200%,104%,Occupied,Electric Standard,Electricity,14.76,0.0,35.05,0,30,0.0,355.78827918907774,0.0,0.0,2827.256613951428,9789.45295696274,0.0,0.0,0.0,0.0,14075.031216091144,0.0,0.0,14908.818410731115,0.0,0.0,0.0,0.0,24698.27136769386,8714.0,39630.0,8548.0,10.4055,9.6133,15.372,36.038,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277321,0,1698,16639.0,0-30%,,3,Cold,"MI, Pontiac",G2601250,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,15000-19999,1,200%,85%,Occupied,Natural Gas Premium,Natural Gas,3.89,0.0,70.29,0,40,0.0,738.8321679041721,0.0,0.0,0.0,7727.404907230984,0.0,0.0,0.0,0.0,33282.32301303824,0.0,3583.673046065933,37681.90591846364,0.0,0.0,0.0,0.0,45409.31082569463,2510.0,107560.0,7550.0,26.9399,28.768,5.842,86.871,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277455,0,623,32204.0,80-100%,,1,Cold,In another census Place,G2600410,,20 to 49 Unit,2,Electricity,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,30000-34999,1,100%,89%,Occupied,Electric Premium,Electricity,6.93,0.0,17.24,0,30,5367.59665020425,127.19284445474445,0.0,0.0,1607.7878909648111,10988.992847177646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10988.992847177646,1612.0,18748.0,4843.0,4.4798,7.8568,5.404,18.022,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277474,0,1228,55104.0,80-100%,,2,Cold,In another census Place,G2600450,,Mobile Home,1,Natural Gas,68F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,2,100%,94%,Occupied,Natural Gas Standard,Natural Gas,2.85,0.0,30.45,0,30,0.0,317.6890400666889,0.0,0.0,0.0,5669.752923551811,0.0,0.0,0.0,0.0,14392.134114017488,0.0,4449.404987354678,21836.432367462105,0.0,0.0,0.0,0.0,27506.18529101392,3027.0,46508.0,7870.0,8.1471,8.6211,5.993,34.753,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277511,0,1228,27012.0,30-60%,,2,Cold,"MI, Rochester Hills",G2601250,,Single-Family Detached,1,Natural Gas,65F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,25000-29999,1,200%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,53.98,0,30,0.0,499.9792457138111,0.0,0.0,0.0,6679.382760295117,0.0,0.0,0.0,0.0,19542.27203015395,0.0,4105.632622042661,24463.22836941573,0.0,0.0,0.0,0.0,31142.611129710847,0.0,55055.0,7105.0,65.6123,66.1407,0.0,88.751,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277883,0,1138,280058.0,150%+,,2,Cold,Not in a census Place,G2600370,,10 to 19 Unit,2,Natural Gas,68F,No,0F,,Shared Cooling,100% Conditioned,Central AC,Shared Heating,Ducted Heating,Natural Gas Shared Heating,,,,200000+,2,100%,89%,Occupied,Electric Standard,Electricity,7.4,0.0,10.93,0,30,0.0,282.22744057585,0.0,0.0,2360.394399167078,6613.441769506367,0.0,0.0,0.0,0.0,5555.162135114471,0.0,0.0,5555.162135114471,0.0,0.0,0.0,0.0,12168.60390462084,4543.0,15153.0,7003.0,7.864199999999999,8.6281,5.712,27.208,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277985,0,1228,55558.0,60-80%,,3,Cold,In another census Place,G2601630,,Single-Family Detached,1,Natural Gas,68F,No,0F,,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,4,100%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,50.17,0,40,0.0,533.6824187836166,0.0,0.0,0.0,5485.411220413483,0.0,0.0,0.0,0.0,24323.726540013755,0.0,6898.013778643594,32302.586425452508,0.0,0.0,0.0,0.0,37787.99764586599,0.0,78588.0,14622.0,5.2878,5.6523,0.0,44.96,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
277988,0,2663,63747.0,100-120%,,5,Cold,"MI, Detroit",G2601630,,Single-Family Attached,3,Natural Gas,70F,Yes,3F,Night -5h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,2,200%,104%,Occupied,Natural Gas Tankless,Natural Gas,21.56,0.0,106.12,0,0,0.0,1365.4181159323832,0.0,0.0,0.0,11499.522651417656,0.0,0.0,0.0,0.0,53969.03757221472,0.0,5114.38324557545,60020.66210020094,0.0,0.0,0.0,0.0,71520.1847516186,13401.0,151797.0,13160.0,11.5973,11.4726,17.496,107.941,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
278039,0,1228,85012.0,100-120%,,3,Cold,Not in a census Place,G2601250,,Single-Family Detached,2,Natural Gas,75F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,5,50%,85%,Occupied,Natural Gas Standard,Natural Gas,17.98,0.0,59.58,0,40,0.0,882.1439212183889,0.0,0.0,0.0,6366.382857351183,0.0,0.0,0.0,0.0,34468.6747050954,0.0,5053.131391909456,40493.62976569594,0.0,0.0,0.0,0.0,46860.01262304713,16004.000000000002,97090.0,9701.0,5.2678,4.326899999999999,14.553,59.965,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
